Squad,Entity,Scorecard,Rule,Level,Status,Description,Failure Message,Last Evaluated
Orca,prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T12:02:43.512976
Orca,prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Datasets must have data retention defined,Baseline,Fail,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined.,2026-06-20T12:02:43.512976
Orca,prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Datasets must have valid business criticality,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality.,2026-06-20T12:02:43.512976
Orca,prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Datasets must have valid data category,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category.,2026-06-20T12:02:43.512976
Orca,prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Datasets must have valid data classification,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification.,2026-06-20T12:02:43.512976
Orca,prod_trusted_bronze.internal.revenue_tracking_detected_issue,"Data, AI, and ML Governed",Datasets must have OOH support flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T12:05:31.935579
Orca,prod_trusted_bronze.internal.revenue_tracking_detected_issue,"Data, AI, and ML Governed",Datasets must have SOX scope flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T12:05:31.935579
Orca,prod_trusted_bronze.internal.revenue_tracking_detected_issue,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T12:05:31.935579
Orca,prod_trusted_bronze.internal.revenue_tracking_detected_issue,"Data, AI, and ML Governed",Datasets must have data retention defined,Baseline,Fail,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined.,2026-06-20T12:05:31.935579
Orca,prod_trusted_bronze.internal.revenue_tracking_detected_issue,"Data, AI, and ML Governed",Datasets must have valid business criticality,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality.,2026-06-20T12:05:31.935579
Orca,prod_trusted_bronze.internal.revenue_tracking_detected_issue,"Data, AI, and ML Governed",Datasets must have valid data category,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category.,2026-06-20T12:05:31.935579
Orca,prod_trusted_bronze.internal.revenue_tracking_detected_issue,"Data, AI, and ML Governed",Datasets must have valid data classification,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification.,2026-06-20T12:05:31.935579
Orca,prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_attributes_accuracy_report,"Data, AI, and ML Governed",Datasets with business critical data must be monitored by Monte Carlo,Baseline,Fail,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-19T12:27:58.652087
Orca,prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_attributes_accuracy_report,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:27:58.652087
Orca,prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_attributes_accuracy_report,"Data, AI, and ML Governed",Datasets with business critical data must have basic monitors enabled in Monte Carlo,Baseline,Fail,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-19T12:27:58.652087
Orca,prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_overall_accuracy_report,"Data, AI, and ML Governed",Datasets with business critical data must be monitored by Monte Carlo,Baseline,Fail,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-19T12:28:01.4765
Orca,prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_overall_accuracy_report,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:28:01.4765
Orca,prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_overall_accuracy_report,"Data, AI, and ML Governed",Datasets with business critical data must have basic monitors enabled in Monte Carlo,Baseline,Fail,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-19T12:28:01.4765
Orca,prod_trusted_silver.price_accuracy.flight_tcs_attributes_accuracy,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:33:25.396821
Orca,prod_trusted_silver.tcs_price_accuracy_flight.dv_tcs_attributes_accuracy,"Data, AI, and ML Governed",Datasets with business critical data must be monitored by Monte Carlo,Baseline,Fail,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-19T12:34:49.982832
Orca,prod_trusted_silver.tcs_price_accuracy_flight.dv_tcs_attributes_accuracy,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-19T12:34:49.982832
Orca,prod_trusted_silver.tcs_price_accuracy_flight.dv_tcs_attributes_accuracy,"Data, AI, and ML Governed",Datasets with business critical data must have basic monitors enabled in Monte Carlo,Baseline,Fail,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-19T12:34:49.982832
Pigeon,local_fishmonger,Anyone Can Contribute Safely,Repositories must have recent commits scanned by SonarQube,Baseline,Fail,"Repositories must have less than 1 week between the most recent commit and most recent SonarQube scan to ensure code quality is continuously monitored, as per [anyone-can-contribute-safely/code-quality-monitoring](https://production-standards.skyscannerpage.com/standards/anyone-can-contribute-safely/code-quality-monitoring/).",Diff in weeks between most recent commit and most recent SonarQube scan: {{context.evaluation.captures.diff}}. [Note: a blank value indicates no scans performed],2026-06-19T13:17:41.658658
Pigeon,local_wario,Anyone Can Contribute Safely,Repositories must have recent commits scanned by SonarQube,Baseline,Fail,"Repositories must have less than 1 week between the most recent commit and most recent SonarQube scan to ensure code quality is continuously monitored, as per [anyone-can-contribute-safely/code-quality-monitoring](https://production-standards.skyscannerpage.com/standards/anyone-can-contribute-safely/code-quality-monitoring/).",Diff in weeks between most recent commit and most recent SonarQube scan: {{context.evaluation.captures.diff}}. [Note: a blank value indicates no scans performed],2026-06-19T12:18:56.11463
Pigeon,partner-integration-bot-agent,Anyone Can Contribute Safely,Repositories must have a README.md file,Baseline,Fail,"Repositories must have a README.md file in the root directory, as per [anyone-can-contribute-safely/documentation](https://production-standards.skyscannerpage.com/standards/anyone-can-contribute-safely/documentation/).",Add a README.md file to the repository specified.,2026-06-19T13:07:36.653765
Pigeon,partner-integration-bot-agent,Anyone Can Contribute Safely,Repositories must have recent commits scanned by SonarQube,Baseline,Fail,"Repositories must have less than 1 week between the most recent commit and most recent SonarQube scan to ensure code quality is continuously monitored, as per [anyone-can-contribute-safely/code-quality-monitoring](https://production-standards.skyscannerpage.com/standards/anyone-can-contribute-safely/code-quality-monitoring/).",Diff in weeks between most recent commit and most recent SonarQube scan: {{context.evaluation.captures.diff}}. [Note: a blank value indicates no scans performed],2026-06-19T13:07:36.653765
Pigeon,pibot-conflux-poc,Production Observable and Resilient,Repositories must use only OpenTelemetry API,Baseline,Fail,"Repositories must use only OpenTelemetry API for traces and metrics, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport/).","For traces and metrics, components must be instrumented exclusively with OpenTelemetry API. Other tools like MShellMetrics, StatsD or Grappler log metric are deprecated.

Repository https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}} contains references to deprecated metrics clients.

Detected the following file counts:
* {{context.evaluation.captures.statsd}} files using skyscanner/mshell-statsd [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=skyscanner%2Fmshell-statsd+extension%3Ayaml+extension%3Ayml)
* {{context.evaluation.captures.statsd_legacy}} files using data-platform/mshell-statsd [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=data-platform%2Fmshell-statsd+extension%3Ayaml+extension%3Ayml)
* {{context.evaluation.captures.grappler_log_metric}} files using grappler SDK log_metric() logMetric() calls [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=""grappler.log.metric""+extension%3Apy+extension%3Ajs+extension%3Ats)
* {{context.evaluation.captures.mshell_metrics_java}} files using MShellMetrics Java [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=MShellMetrics+extension%3Ajava)
* {{context.evaluation.captures.mshell_metrics_node}} files using mshell-node-metrics [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/search?q=mshell-node-metrics+extension%3Ajs)
* {{context.evaluation.captures.mshell_metrics_python}} files using mshell_metrics Python imports [github link](https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}//search?q=""from+mshell_metrics""+extension%3Apy)
",2026-06-19T03:19:15.101662
Pigeon,pibot-conflux-poc,Technology Stays Current,Docker images must be immutable,Baseline,Fail,"Docker images pushed to ECR must not have a latest tag and must have immutable tags enabled, as per
[technology-stays-current/container-images](https://production-standards.skyscannerpage.com/standards/technology-stays-current/container-images/).
To comply with Security Tribe's [Project Digest](https://skyscanner.atlassian.net/wiki/x/I3WnJ).","You must set `latest-tag: false` and `immutable: true` on your Docker image.

You currently have `latest-tag` set to {{context.evaluation.captures.latest-tag}} and `immutable` set to {{context.evaluation.captures.immutable}}",2026-06-20T09:42:01.171672
Pigeon,pigeon-project,Technology Stays Current,Projects must not use non-compliant cache engines,Baseline,Fail,"This rule is evaluated at the project level. Projects with caches must use Amazon ElastiCache
for Redis or Valkey. Memcached and non-Valkey ElastiCache Serverless deployments are not
permitted, as per
[technology-stays-current/caches-for-service-data](https://production-standards.skyscannerpage.com/standards/technology-stays-current/caches-for-service-data/).","Your project has one or more caches using a non-compliant engine (Memcached or ElastiCache Serverless).
You should migrate to Amazon ElastiCache for Valkey as noted in the [caches-for-service-data](https://production-standards.skyscannerpage.com/standards/technology-stays-current/caches-for-service-data/) production standard.",2026-06-20T08:55:30.080248
Pigeon,pigeon-squad,Customer Data Stays Protected,Teams must not have open vulnerability tickets,Baseline,Fail,"Teams must not have open vulnerability tickets in Jira.
[See Vulnerability Management](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/vulnerability-sec-req-management/)
","{{#context.evaluation.captures.issues}}
- [**{{key}}**]({{url}}) - {{summary}}
{{/context.evaluation.captures.issues}}
",2026-06-20T08:29:23.589555
Pigeon,pigeon-squad,Production Observable and Resilient,Teams must not have pending incidents older than 14 days,Baseline,Fail,Teams must not have incidents which are Mitigated but have not yet been closed that are older than 14 days. [See Live Incidents](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/incident-management/live-incidents/),"{{#context.evaluation.captures.incidents}}
* [**{{name}}**]({{url}}) - _{{status}}_
{{/context.evaluation.captures.incidents}}",2026-06-18T12:53:58.023433
Pigeon,probot-access-repo,Technology Stays Current,"Web applications must use React Router, and not a competing framework",Baseline,Fail,As per [technology-stays-current/react-framework](https://production-standards.skyscannerpage.com/standards/technology-stays-current/react-framework/).,"Your web application doesn't use React Router, or it uses a competing React framework",2026-06-20T09:16:32.348248
Pigeon,prod_trusted_bronze.casc.carriergroups__alliance__v2,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-20T11:48:37.715691
Pigeon,prod_trusted_bronze.casc.carriergroups__brand__v2,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-20T11:48:38.700302
Pigeon,prod_trusted_bronze.casc.carriergroups_alliance,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-20T11:48:40.233716
Pigeon,prod_trusted_bronze.casc.carriergroups_alliance,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T11:48:40.233716
Pigeon,prod_trusted_bronze.casc.carriergroups_brand,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-20T11:48:38.533028
Pigeon,prod_trusted_bronze.casc.carriergroups_brand,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T11:48:38.533028
Pigeon,prod_trusted_bronze.casc.carriers__carrier__v2,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-20T11:48:56.085645
Pigeon,prod_trusted_bronze.casc.carriers_carrier,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-20T11:48:58.935068
Pigeon,prod_trusted_bronze.casc.carriers_carrier,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T11:48:58.935068
Pigeon,prod_trusted_bronze.internal.egressor_flight_fare_attribute_segment,"Data, AI, and ML Governed",Datasets must have OOH support flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T11:58:22.352914
Pigeon,prod_trusted_bronze.internal.egressor_flight_fare_attribute_segment,"Data, AI, and ML Governed",Datasets must have SOX scope flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T11:58:22.352914
Pigeon,prod_trusted_bronze.internal.egressor_flight_fare_attribute_segment,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T11:58:22.352914
Pigeon,prod_trusted_bronze.internal.egressor_flight_fare_attribute_segment,"Data, AI, and ML Governed",Datasets must have valid business criticality,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality.,2026-06-20T11:58:22.352914
Pigeon,prod_trusted_bronze.internal.supply_test_coverage_report,"Data, AI, and ML Governed",Datasets must have OOH support flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T12:06:00.394208
Pigeon,prod_trusted_bronze.internal.supply_test_coverage_report,"Data, AI, and ML Governed",Datasets must have SOX scope flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-20T12:06:00.394208
Pigeon,prod_trusted_bronze.internal.supply_test_coverage_report,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-20T12:06:00.394208
Pigeon,prod_trusted_bronze.internal.supply_test_coverage_report,"Data, AI, and ML Governed",Datasets must have data retention defined,Baseline,Fail,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined.,2026-06-20T12:06:00.394208
Pigeon,prod_trusted_bronze.internal.supply_test_coverage_report,"Data, AI, and ML Governed",Datasets must have valid business criticality,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality.,2026-06-20T12:06:00.394208
Pigeon,prod_trusted_bronze.internal.supply_test_coverage_report,"Data, AI, and ML Governed",Datasets must have valid data category,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category.,2026-06-20T12:06:00.394208
Pigeon,prod_trusted_bronze.internal.supply_test_coverage_report,"Data, AI, and ML Governed",Datasets must have valid data classification,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification.,2026-06-20T12:06:00.394208
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Datasets must have OOH support flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-19T12:29:15.576474
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Datasets must have SOX scope flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-19T12:29:15.576474
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-19T12:29:15.576474
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-19T12:29:15.576474
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Datasets must have data retention defined,Baseline,Fail,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined.,2026-06-19T12:29:15.576474
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Datasets must have valid business criticality,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality.,2026-06-19T12:29:15.576474
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Datasets must have valid data category,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category.,2026-06-19T12:29:15.576474
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Datasets must have valid data classification,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification.,2026-06-19T12:29:15.576474
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Datasets must have OOH support flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-19T12:29:12.040744
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Datasets must have SOX scope flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-19T12:29:12.040744
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-19T12:29:12.040744
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-19T12:29:12.040744
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Datasets must have data retention defined,Baseline,Fail,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined.,2026-06-19T12:29:12.040744
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Datasets must have valid business criticality,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality.,2026-06-19T12:29:12.040744
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Datasets must have valid data category,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category.,2026-06-19T12:29:12.040744
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Datasets must have valid data classification,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification.,2026-06-19T12:29:12.040744
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Datasets must have OOH support flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-19T12:29:06.728413
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Datasets must have SOX scope flag,Baseline,Fail,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset.,2026-06-19T12:29:06.728413
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Datasets must have a description,Baseline,Fail,Datasets in Unity Catalog should have a description.,Dataset does not have a description.,2026-06-19T12:29:06.728413
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`.,2026-06-19T12:29:06.728413
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Datasets must have data retention defined,Baseline,Fail,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined.,2026-06-19T12:29:06.728413
Pigeon,prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Datasets must have valid business criticality,Baseline,Fail,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality.,2026-06-19T12:29:06.728413
