Entity,Scorecard,Squad,Level,Status,Rule,Description,Failure Message,Last Evaluated
prod_trusted_bronze.internal.frontend_pqs_mininegativesurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:16.901214
prod_trusted_bronze.internal.frontend_pqs_mininegativesurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:16.901214
prod_trusted_bronze.internal.frontend_pqs_mininegativesurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:16.901214
prod_trusted_bronze.internal.frontend_pqs_mininegativesurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:16.901214
prod_trusted_bronze.internal.frontend_pqs_minisurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:23.179759
prod_trusted_bronze.internal.frontend_pqs_minisurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:23.179759
prod_trusted_bronze.internal.frontend_pqs_minisurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:23.179759
prod_trusted_bronze.internal.frontend_pqs_minisurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:23.179759
prod_trusted_bronze.internal.frontend_pqs_minisurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:23.179759
prod_trusted_bronze.internal.frontend_pqs_minisurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:23.179759
prod_trusted_bronze.internal.frontend_pqs_minisurvey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:23.179759
prod_trusted_bronze.internal.heimdallr_conversion_events,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:32.637151
prod_trusted_bronze.internal.heimdallr_conversion_events,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:32.637151
prod_trusted_bronze.internal.heimdallr_conversion_events,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:32.637151
prod_trusted_bronze.internal.heimdallr_landing_events,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:19.483706
prod_trusted_bronze.internal.heimdallr_landing_events,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:19.483706
prod_trusted_bronze.internal.heimdallr_landing_events,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-24T08:49:19.483706
prod_trusted_bronze.internal.heimdallr_landing_events,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:19.483706
prod_trusted_bronze.internal.hotel_cache_status,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:36.384889
prod_trusted_bronze.internal.hotel_cache_status,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:36.384889
prod_trusted_bronze.internal.hotel_cache_status,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:36.384889
prod_trusted_bronze.internal.hotel_cache_status,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:36.384889
prod_trusted_bronze.internal.hotel_price_event,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:36.686523
prod_trusted_bronze.internal.hotel_price_event,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:36.686523
prod_trusted_bronze.internal.hotel_price_event,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:36.686523
prod_trusted_bronze.internal.hotel_price_event,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:36.686523
prod_trusted_bronze.internal.hotel_price_search_for_indicative_event,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:41.943827
prod_trusted_bronze.internal.hotel_price_search_for_indicative_event,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:41.943827
prod_trusted_bronze.internal.hotel_price_search_for_indicative_event,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:41.943827
prod_trusted_bronze.internal.hotel_price_search_for_indicative_event,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:41.943827
prod_trusted_bronze.internal.hotel_quote_cache_consistency,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:43.857231
prod_trusted_bronze.internal.hotel_quote_cache_consistency,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:43.857231
prod_trusted_bronze.internal.hotel_quote_cache_consistency,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:43.857231
prod_trusted_bronze.internal.hotel_quote_cache_consistency,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:49:43.857231
prod_trusted_bronze.internal.hotels_bookings_scrapers_booking_event,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-24T08:49:53.6315
prod_trusted_bronze.internal.indicative_carhire_search_event,"Data, AI, and ML Governed",Tiger,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:30:55.452577
prod_trusted_bronze.internal.indicative_carhire_search_event,"Data, AI, and ML Governed",Tiger,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:30:55.452577
prod_trusted_bronze.internal.indicative_carhire_search_event,"Data, AI, and ML Governed",Tiger,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:30:55.452577
prod_trusted_bronze.internal.indicative_carhire_search_event,"Data, AI, and ML Governed",Tiger,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:30:55.452577
prod_trusted_bronze.internal.itineraries_internal_filter_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:53.638527
prod_trusted_bronze.internal.itineraries_internal_filter_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:53.638527
prod_trusted_bronze.internal.itineraries_internal_filter_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:53.638527
prod_trusted_bronze.internal.itineraries_internal_filter_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:53.638527
prod_trusted_bronze.internal.itineraries_internal_filter_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:53.638527
prod_trusted_bronze.internal.itineraries_internal_filter_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:53.638527
prod_trusted_bronze.internal.itineraries_internal_filter_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:53.638527
prod_trusted_bronze.internal.itineraries_whostar_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:56.723244
prod_trusted_bronze.internal.itineraries_whostar_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:56.723244
prod_trusted_bronze.internal.itineraries_whostar_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:56.723244
prod_trusted_bronze.internal.itineraries_whostar_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:56.723244
prod_trusted_bronze.internal.itineraries_whostar_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:56.723244
prod_trusted_bronze.internal.itineraries_whostar_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:56.723244
prod_trusted_bronze.internal.itineraries_whostar_batch_event,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:51:56.723244
prod_trusted_bronze.internal.itinerary_construction_constructed_pricing_option_count,"Data, AI, and ML Governed",Dancing Penguins,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:02.955819
prod_trusted_bronze.internal.itinerary_construction_constructed_pricing_option_count,"Data, AI, and ML Governed",Dancing Penguins,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:02.955819
prod_trusted_bronze.internal.itinerary_construction_constructed_pricing_option_count,"Data, AI, and ML Governed",Dancing Penguins,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:02.955819
prod_trusted_bronze.internal.itinerary_construction_filtered_pricing_option_count,"Data, AI, and ML Governed",Dancing Penguins,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:07.170458
prod_trusted_bronze.internal.itinerary_construction_filtered_pricing_option_count,"Data, AI, and ML Governed",Dancing Penguins,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:07.170458
prod_trusted_bronze.internal.itinerary_construction_filtered_pricing_option_count,"Data, AI, and ML Governed",Dancing Penguins,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:07.170458
