Entity,Scorecard,Squad,Level,Status,Rule,Description,Failure Message,Last Evaluated
prod_trusted_gold.partner_quality_score.pqs_v2_analysis_partner_quality_score,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:15.728082
prod_trusted_gold.partner_quality_score.pqs_v2_published_score,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:22.844476
prod_trusted_gold.partner_quality_score.w_pqs_v1_booking_panels_agg,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:26.098032
prod_trusted_gold.partner_quality_score.w_pqs_v1_partner_quality_score_data,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:26.816177
prod_trusted_gold.partner_quality_score.w_pqs_v1_survey_data,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:28.789878
prod_trusted_gold.partner_quality_score.w_pqs_v2_partner_quality_score_analysis_for_old_tb,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:29.109502
prod_trusted_gold.partner_quality_score.w_pqs_v2_survey_analysis_for_old_tb,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:31.683291
prod_trusted_gold.price_accuracy.w_dv_flight_price_accuracy_report,"Data, AI, and ML Governed",Falcon,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:15:41.146013
prod_trusted_gold.price_accuracy.w_dv_hotel_total_price_accuracy_report,"Data, AI, and ML Governed",Ganymede,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:15:44.967655
prod_trusted_gold.price_competitiveness.w_flight_price_competitiveness_dayview_aggregated,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:15:54.659967
prod_trusted_gold.price_competitiveness.w_flight_price_competitiveness_enriched,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:53.445056
prod_trusted_gold.price_competitiveness.w_flight_price_competitiveness_enriched,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:15:53.445056
prod_trusted_gold.price_competitiveness.w_flight_price_competitiveness_itinerary_aggregated,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:15:55.271143
prod_trusted_gold.price_competitiveness.w_flight_price_competitiveness_itinerary_loss,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:15:56.823605
prod_trusted_gold.price_competitiveness.w_flight_price_competitiveness_itinerary_miss_reason,"Data, AI, and ML Governed",Yellow,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:57.125854
prod_trusted_gold.price_competitiveness.w_flight_price_competitiveness_missing_itinerary_raw,"Data, AI, and ML Governed",Yellow,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:15:59.484547
prod_trusted_gold.price_competitiveness.w_flight_price_competitiveness_supplier_aggregated,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:16:00.380569
prod_trusted_gold.quote_scraping.w_quote_scrape_api_health,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:28:17.585812
prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_attributes_accuracy_report,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:17:23.178674
prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_attributes_accuracy_report,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:17:23.178674
prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_attributes_accuracy_report,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:17:23.178674
prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_overall_accuracy_report,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:17:23.161516
prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_overall_accuracy_report,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:17:23.161516
prod_trusted_gold.tcs_price_accuracy_flight.f_flight_tcs_overall_accuracy_report,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:17:23.161516
prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:35.45583
prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:35.45583
prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:35.45583
prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:35.45583
prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:35.45583
prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:35.45583
prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:35.45583
prod_trusted_silver.airline_coverage.bp_coverage,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:35.45583
prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.203935
prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.203935
prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.203935
prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.203935
prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.203935
prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.203935
prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.203935
prod_trusted_silver.airline_coverage.bp_coverage_airlines,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.203935
prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.062852
prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.062852
prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.062852
prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.062852
prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.062852
prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.062852
prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.062852
prod_trusted_silver.airline_coverage.bp_coverage_route,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:38.062852
prod_trusted_silver.airline_coverage.flight_booking_panels_detail,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.835226
prod_trusted_silver.airline_coverage.flight_booking_panels_detail,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.835226
prod_trusted_silver.airline_coverage.flight_booking_panels_detail,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.835226
prod_trusted_silver.airline_coverage.flight_booking_panels_detail,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.835226
prod_trusted_silver.airline_coverage.flight_booking_panels_detail,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.835226
prod_trusted_silver.airline_coverage.flight_booking_panels_detail,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.835226
prod_trusted_silver.airline_coverage.flight_booking_panels_detail,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.835226
prod_trusted_silver.airline_coverage.flight_booking_panels_detail,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.835226
prod_trusted_silver.airline_coverage.flight_booking_panels_detail_with_reason,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.921308
prod_trusted_silver.airline_coverage.flight_booking_panels_detail_with_reason,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.921308
prod_trusted_silver.airline_coverage.flight_booking_panels_detail_with_reason,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:18:39.921308
